[2019-03-14 13:47:48,056 INFO]  * src vocab size = 50002
[2019-03-14 13:47:48,058 INFO]  * tgt vocab size = 25418
[2019-03-14 13:47:48,058 INFO] Building model...
[2019-03-14 13:47:49,963 INFO] NMTModel(
  (encoder): RNNEncoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(50002, 300, padding_idx=1)
        )
      )
    )
    (rnn): LSTM(300, 500, num_layers=2, dropout=0.3)
  )
  (decoder): InputFeedRNNDecoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(25418, 300, padding_idx=1)
        )
      )
    )
    (dropout): Dropout(p=0.3)
    (rnn): StackedLSTM(
      (dropout): Dropout(p=0.3)
      (layers): ModuleList(
        (0): LSTMCell(800, 500)
        (1): LSTMCell(500, 500)
      )
    )
    (attn): GlobalAttention(
      (linear_in): Linear(in_features=500, out_features=500, bias=False)
      (linear_out): Linear(in_features=1000, out_features=500, bias=False)
    )
  )
  (generator): CopyGenerator(
    (linear): Linear(in_features=500, out_features=25418, bias=True)
    (linear_copy): Linear(in_features=500, out_features=1, bias=True)
  )
)
[2019-03-14 13:47:49,963 INFO] encoder: 18608600
[2019-03-14 13:47:49,963 INFO] decoder: 25718319
[2019-03-14 13:47:49,963 INFO] * number of parameters: 44326919
[2019-03-14 13:47:49,964 INFO] Starting training on GPU: [0]
[2019-03-14 13:47:49,964 INFO] Start training loop and validate every 10000 steps...
[2019-03-14 13:48:10,903 INFO] Loading dataset from data/data.feat.coqg.train.0.pt, number of examples: 108647
/home/tumesh/anaconda3/envs/pytorch/lib/python3.7/site-packages/torchtext/data/field.py:359: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  var = torch.tensor(arr, dtype=self.dtype, device=device)
[2019-03-14 13:48:42,784 INFO] Step 50/150000; acc:   9.59; ppl: 140169.33; xent: 11.85; lr: 1.00000; 26433/457 tok/s;     53 sec
[2019-03-14 13:56:21,022 INFO] Step 800/150000; acc:  36.80; ppl: 36.24; xent: 3.59; lr: 1.00000; 45197/830 tok/s;    511 sec
[2019-03-14 13:56:51,767 INFO] Step 850/150000; acc:  37.53; ppl: 32.99; xent: 3.50; lr: 1.00000; 44410/788 tok/s;    542 sec
[2019-03-14 13:57:22,165 INFO] Step 900/150000; acc:  37.96; ppl: 31.57; xent: 3.45; lr: 1.00000; 44439/788 tok/s;    572 sec
[2019-03-14 13:57:51,615 INFO] Step 950/150000; acc:  38.04; ppl: 31.90; xent: 3.46; lr: 1.00000; 44897/817 tok/s;    602 sec
[2019-03-14 13:58:23,105 INFO] Step 1000/150000; acc:  38.50; ppl: 30.37; xent: 3.41; lr: 1.00000; 44259/757 tok/s;    633 sec
[2019-03-14 13:58:54,919 INFO] Step 1050/150000; acc:  38.08; ppl: 29.93; xent: 3.40; lr: 1.00000; 43915/764 tok/s;    665 sec
[2019-03-14 13:59:24,765 INFO] Step 1100/150000; acc:  39.24; ppl: 26.72; xent: 3.29; lr: 1.00000; 44234/793 tok/s;    695 sec
[2019-03-14 13:59:56,381 INFO] Step 1150/150000; acc:  39.47; ppl: 27.46; xent: 3.31; lr: 1.00000; 43726/749 tok/s;    726 sec
[2019-03-14 14:00:26,086 INFO] Step 1200/150000; acc:  39.78; ppl: 27.22; xent: 3.30; lr: 1.00000; 45303/800 tok/s;    756 sec
[2019-03-14 14:00:57,264 INFO] Step 1250/150000; acc:  39.49; ppl: 27.48; xent: 3.31; lr: 1.00000; 43510/772 tok/s;    787 sec
[2019-03-14 14:01:27,463 INFO] Step 1300/150000; acc:  39.70; ppl: 26.42; xent: 3.27; lr: 1.00000; 45176/793 tok/s;    817 sec
[2019-03-14 14:01:59,073 INFO] Step 1350/150000; acc:  39.63; ppl: 25.64; xent: 3.24; lr: 1.00000; 43925/755 tok/s;    849 sec
[2019-03-14 14:02:28,687 INFO] Step 1400/150000; acc:  39.44; ppl: 26.30; xent: 3.27; lr: 1.00000; 45063/814 tok/s;    879 sec
[2019-03-14 14:02:58,687 INFO] Step 1450/150000; acc:  39.58; ppl: 25.46; xent: 3.24; lr: 1.00000; 44751/804 tok/s;    909 sec
[2019-03-14 14:03:29,533 INFO] Step 1500/150000; acc:  40.85; ppl: 23.60; xent: 3.16; lr: 1.00000; 44507/772 tok/s;    940 sec
[2019-03-14 14:04:01,500 INFO] Step 1550/150000; acc:  40.47; ppl: 24.26; xent: 3.19; lr: 1.00000; 43787/750 tok/s;    972 sec
[2019-03-14 14:04:31,045 INFO] Step 1600/150000; acc:  41.00; ppl: 23.40; xent: 3.15; lr: 1.00000; 44691/805 tok/s;   1001 sec
[2019-03-14 14:05:01,057 INFO] Step 1650/150000; acc:  40.64; ppl: 23.49; xent: 3.16; lr: 1.00000; 44358/793 tok/s;   1031 sec
[2019-03-14 14:05:54,818 INFO] Loading dataset from data/data.feat.coqg.train.0.pt, number of examples: 108647
[2019-03-14 14:05:56,879 INFO] Step 1700/150000; acc:  40.29; ppl: 24.37; xent: 3.19; lr: 1.00000; 24873/433 tok/s;   1087 sec
[2019-03-14 14:06:29,180 INFO] Step 1750/150000; acc:  40.43; ppl: 23.19; xent: 3.14; lr: 1.00000; 43797/745 tok/s;   1119 sec
[2019-03-14 14:06:58,515 INFO] Step 1800/150000; acc:  41.67; ppl: 21.86; xent: 3.08; lr: 1.00000; 44493/809 tok/s;   1149 sec
[2019-03-14 14:07:29,782 INFO] Step 1850/150000; acc:  40.95; ppl: 22.56; xent: 3.12; lr: 1.00000; 43907/764 tok/s;   1180 sec
[2019-03-14 14:08:00,384 INFO] Step 1900/150000; acc:  41.10; ppl: 22.44; xent: 3.11; lr: 1.00000; 44521/789 tok/s;   1210 sec
[2019-03-14 14:08:29,888 INFO] Step 1950/150000; acc:  41.71; ppl: 21.22; xent: 3.05; lr: 1.00000; 44739/798 tok/s;   1240 sec
[2019-03-14 14:09:02,456 INFO] Step 2000/150000; acc:  40.87; ppl: 21.92; xent: 3.09; lr: 1.00000; 43568/742 tok/s;   1272 sec
[2019-03-14 14:09:33,862 INFO] Step 2050/150000; acc:  41.55; ppl: 21.61; xent: 3.07; lr: 1.00000; 44248/766 tok/s;   1304 sec
[2019-03-14 14:10:04,356 INFO] Step 2100/150000; acc:  42.26; ppl: 20.85; xent: 3.04; lr: 1.00000; 43495/792 tok/s;   1334 sec
[2019-03-14 14:10:33,699 INFO] Step 2150/150000; acc:  42.21; ppl: 21.34; xent: 3.06; lr: 1.00000; 44151/817 tok/s;   1364 sec
[2019-03-14 14:11:06,112 INFO] Step 2200/150000; acc:  41.74; ppl: 21.72; xent: 3.08; lr: 1.00000; 44327/745 tok/s;   1396 sec
[2019-03-14 14:11:36,033 INFO] Step 2250/150000; acc:  42.28; ppl: 20.05; xent: 3.00; lr: 1.00000; 45050/799 tok/s;   1426 sec
[2019-03-14 14:12:07,220 INFO] Step 2300/150000; acc:  42.16; ppl: 19.96; xent: 2.99; lr: 1.00000; 44001/770 tok/s;   1457 sec
[2019-03-14 14:12:38,742 INFO] Step 2350/150000; acc:  42.84; ppl: 20.01; xent: 3.00; lr: 1.00000; 43815/754 tok/s;   1489 sec
[2019-03-14 14:13:09,154 INFO] Step 2400/150000; acc:  42.34; ppl: 19.65; xent: 2.98; lr: 1.00000; 43960/784 tok/s;   1519 sec
[2019-03-14 14:13:41,178 INFO] Step 2450/150000; acc:  43.01; ppl: 19.18; xent: 2.95; lr: 1.00000; 44586/749 tok/s;   1551 sec
[2019-03-14 14:14:09,874 INFO] Step 2500/150000; acc:  42.52; ppl: 20.15; xent: 3.00; lr: 1.00000; 44842/834 tok/s;   1580 sec
[2019-03-14 14:14:41,072 INFO] Step 2550/150000; acc:  42.49; ppl: 19.33; xent: 2.96; lr: 1.00000; 44025/777 tok/s;   1611 sec
[2019-03-14 14:15:12,103 INFO] Step 2600/150000; acc:  42.96; ppl: 19.31; xent: 2.96; lr: 1.00000; 43938/770 tok/s;   1642 sec
[2019-03-14 14:15:42,782 INFO] Step 2650/150000; acc:  43.03; ppl: 19.52; xent: 2.97; lr: 1.00000; 43863/785 tok/s;   1673 sec
[2019-03-14 14:16:13,274 INFO] Step 2700/150000; acc:  43.54; ppl: 18.91; xent: 2.94; lr: 1.00000; 44647/780 tok/s;   1703 sec
[2019-03-14 14:16:45,047 INFO] Step 2750/150000; acc:  43.34; ppl: 19.02; xent: 2.95; lr: 1.00000; 43553/765 tok/s;   1735 sec
[2019-03-14 14:17:15,212 INFO] Step 2800/150000; acc:  43.69; ppl: 17.70; xent: 2.87; lr: 1.00000; 44405/784 tok/s;   1765 sec
[2019-03-14 14:17:46,550 INFO] Step 2850/150000; acc:  43.86; ppl: 18.06; xent: 2.89; lr: 1.00000; 43505/756 tok/s;   1797 sec
[2019-03-14 14:18:16,132 INFO] Step 2900/150000; acc:  43.89; ppl: 18.32; xent: 2.91; lr: 1.00000; 44986/802 tok/s;   1826 sec
[2019-03-14 14:18:47,927 INFO] Step 2950/150000; acc:  43.28; ppl: 18.96; xent: 2.94; lr: 1.00000; 43419/760 tok/s;   1858 sec
[2019-03-14 14:19:18,156 INFO] Step 3000/150000; acc:  44.17; ppl: 18.21; xent: 2.90; lr: 1.00000; 44937/791 tok/s;   1888 sec
[2019-03-14 14:19:49,995 INFO] Step 3050/150000; acc:  44.39; ppl: 17.55; xent: 2.87; lr: 1.00000; 43601/750 tok/s;   1920 sec
[2019-03-14 14:20:19,756 INFO] Step 3100/150000; acc:  43.86; ppl: 18.44; xent: 2.91; lr: 1.00000; 44857/811 tok/s;   1950 sec
[2019-03-14 14:20:49,999 INFO] Step 3150/150000; acc:  43.93; ppl: 18.09; xent: 2.90; lr: 1.00000; 44417/797 tok/s;   1980 sec
[2019-03-14 14:21:20,981 INFO] Step 3200/150000; acc:  44.77; ppl: 17.12; xent: 2.84; lr: 1.00000; 44285/767 tok/s;   2011 sec
[2019-03-14 14:21:52,924 INFO] Step 3250/150000; acc:  44.39; ppl: 17.49; xent: 2.86; lr: 1.00000; 43908/751 tok/s;   2043 sec
[2019-03-14 14:22:22,500 INFO] Step 3300/150000; acc:  44.73; ppl: 16.94; xent: 2.83; lr: 1.00000; 44669/804 tok/s;   2073 sec
[2019-03-14 14:22:53,196 INFO] Step 3350/150000; acc:  44.59; ppl: 17.17; xent: 2.84; lr: 1.00000; 44076/777 tok/s;   2103 sec
[2019-03-14 14:23:45,628 INFO] Loading dataset from data/data.feat.coqg.train.0.pt, number of examples: 108647
[2019-03-14 14:23:48,866 INFO] Step 3400/150000; acc:  43.69; ppl: 18.29; xent: 2.91; lr: 1.00000; 24526/434 tok/s;   2159 sec
[2019-03-14 14:24:21,177 INFO] Step 3450/150000; acc:  44.20; ppl: 17.33; xent: 2.85; lr: 1.00000; 43843/744 tok/s;   2191 sec
[2019-03-14 14:24:50,353 INFO] Step 3500/150000; acc:  45.10; ppl: 16.41; xent: 2.80; lr: 1.00000; 44648/813 tok/s;   2220 sec
[2019-03-14 14:25:21,760 INFO] Step 3550/150000; acc:  44.97; ppl: 16.90; xent: 2.83; lr: 1.00000; 44084/762 tok/s;   2252 sec
[2019-03-14 14:25:52,187 INFO] Step 3600/150000; acc:  44.77; ppl: 16.82; xent: 2.82; lr: 1.00000; 44505/790 tok/s;   2282 sec
[2019-03-14 14:26:21,616 INFO] Step 3650/150000; acc:  44.91; ppl: 16.41; xent: 2.80; lr: 1.00000; 44410/802 tok/s;   2312 sec
[2019-03-14 14:26:54,492 INFO] Step 3700/150000; acc:  44.02; ppl: 16.63; xent: 2.81; lr: 1.00000; 43741/735 tok/s;   2345 sec
[2019-03-14 14:27:26,817 INFO] Step 3750/150000; acc:  44.87; ppl: 16.44; xent: 2.80; lr: 1.00000; 43535/745 tok/s;   2377 sec
[2019-03-14 14:27:56,241 INFO] Step 3800/150000; acc:  45.44; ppl: 16.02; xent: 2.77; lr: 1.00000; 44188/820 tok/s;   2406 sec
[2019-03-14 14:28:25,483 INFO] Step 3850/150000; acc:  45.07; ppl: 16.69; xent: 2.81; lr: 1.00000; 44469/821 tok/s;   2436 sec
[2019-03-14 14:28:58,103 INFO] Step 3900/150000; acc:  44.71; ppl: 17.01; xent: 2.83; lr: 1.00000; 44162/741 tok/s;   2468 sec
[2019-03-14 14:29:28,036 INFO] Step 3950/150000; acc:  45.67; ppl: 15.77; xent: 2.76; lr: 1.00000; 44877/796 tok/s;   2498 sec
[2019-03-14 14:29:59,171 INFO] Step 4000/150000; acc:  45.26; ppl: 16.00; xent: 2.77; lr: 1.00000; 43970/772 tok/s;   2529 sec
[2019-03-14 14:30:30,594 INFO] Step 4050/150000; acc:  45.66; ppl: 15.60; xent: 2.75; lr: 1.00000; 43718/756 tok/s;   2561 sec
[2019-03-14 14:31:01,455 INFO] Step 4100/150000; acc:  45.46; ppl: 15.58; xent: 2.75; lr: 1.00000; 43736/772 tok/s;   2591 sec
[2019-03-14 14:31:33,642 INFO] Step 4150/150000; acc:  46.06; ppl: 15.34; xent: 2.73; lr: 1.00000; 44166/746 tok/s;   2624 sec
[2019-03-14 14:32:02,688 INFO] Step 4200/150000; acc:  45.47; ppl: 16.19; xent: 2.78; lr: 1.00000; 44291/825 tok/s;   2653 sec
[2019-03-14 14:32:33,850 INFO] Step 4250/150000; acc:  45.64; ppl: 15.51; xent: 2.74; lr: 1.00000; 43909/776 tok/s;   2684 sec
[2019-03-14 14:33:04,736 INFO] Step 4300/150000; acc:  45.64; ppl: 15.68; xent: 2.75; lr: 1.00000; 44119/774 tok/s;   2715 sec
[2019-03-14 14:33:35,183 INFO] Step 4350/150000; acc:  45.11; ppl: 16.07; xent: 2.78; lr: 1.00000; 44085/791 tok/s;   2745 sec
[2019-03-14 14:34:06,153 INFO] Step 4400/150000; acc:  45.71; ppl: 15.51; xent: 2.74; lr: 1.00000; 44634/770 tok/s;   2776 sec
[2019-03-14 14:34:37,707 INFO] Step 4450/150000; acc:  45.90; ppl: 15.42; xent: 2.74; lr: 1.00000; 43510/768 tok/s;   2808 sec
[2019-03-14 14:35:08,060 INFO] Step 4500/150000; acc:  46.23; ppl: 14.61; xent: 2.68; lr: 1.00000; 44240/781 tok/s;   2838 sec
[2019-03-14 14:35:39,126 INFO] Step 4550/150000; acc:  46.63; ppl: 14.82; xent: 2.70; lr: 1.00000; 43308/763 tok/s;   2869 sec
[2019-03-14 14:36:08,749 INFO] Step 4600/150000; acc:  46.32; ppl: 15.21; xent: 2.72; lr: 1.00000; 45466/799 tok/s;   2899 sec
[2019-03-14 14:36:40,911 INFO] Step 4650/150000; acc:  45.98; ppl: 15.53; xent: 2.74; lr: 1.00000; 43250/752 tok/s;   2931 sec
[2019-03-14 14:37:10,718 INFO] Step 4700/150000; acc:  45.93; ppl: 15.48; xent: 2.74; lr: 1.00000; 45306/803 tok/s;   2961 sec
[2019-03-14 14:37:42,414 INFO] Step 4750/150000; acc:  46.82; ppl: 14.49; xent: 2.67; lr: 1.00000; 43543/752 tok/s;   2992 sec
[2019-03-14 14:38:12,031 INFO] Step 4800/150000; acc:  45.79; ppl: 15.55; xent: 2.74; lr: 1.00000; 45203/814 tok/s;   3022 sec
[2019-03-14 14:38:42,310 INFO] Step 4850/150000; acc:  45.80; ppl: 15.25; xent: 2.72; lr: 1.00000; 44462/799 tok/s;   3052 sec
[2019-03-14 14:39:13,364 INFO] Step 4900/150000; acc:  46.82; ppl: 14.50; xent: 2.67; lr: 1.00000; 44256/766 tok/s;   3083 sec
[2019-03-14 14:39:45,328 INFO] Step 4950/150000; acc:  46.27; ppl: 14.75; xent: 2.69; lr: 1.00000; 43780/747 tok/s;   3115 sec
[2019-03-14 14:40:14,523 INFO] Step 5000/150000; acc:  46.88; ppl: 14.33; xent: 2.66; lr: 1.00000; 44710/815 tok/s;   3145 sec
[2019-03-14 14:40:14,524 INFO] Saving checkpoint COQGMODEL20190314/coqg_copy_history_all_step_5000.pt
[2019-03-14 14:40:45,834 INFO] Step 5050/150000; acc:  46.00; ppl: 14.86; xent: 2.70; lr: 1.00000; 43862/762 tok/s;   3176 sec
Saving Checkpoint at step 50
[2019-03-14 14:41:37,435 INFO] Loading dataset from data/data.feat.coqg.train.0.pt, number of examples: 108647
[2019-03-14 14:41:43,124 INFO] Step 5100/150000; acc:  45.80; ppl: 15.43; xent: 2.74; lr: 1.00000; 24275/423 tok/s;   3233 sec
[2019-03-14 14:42:14,652 INFO] Step 5150/150000; acc:  46.14; ppl: 14.86; xent: 2.70; lr: 1.00000; 44347/763 tok/s;   3265 sec
[2019-03-14 14:42:43,768 INFO] Step 5200/150000; acc:  46.66; ppl: 14.13; xent: 2.65; lr: 1.00000; 44348/814 tok/s;   3294 sec
[2019-03-14 14:43:15,418 INFO] Step 5250/150000; acc:  47.20; ppl: 14.30; xent: 2.66; lr: 1.00000; 43766/757 tok/s;   3325 sec
[2019-03-14 14:43:45,917 INFO] Step 5300/150000; acc:  47.02; ppl: 14.26; xent: 2.66; lr: 1.00000; 44172/786 tok/s;   3356 sec
[2019-03-14 14:44:15,606 INFO] Step 5350/150000; acc:  47.02; ppl: 14.18; xent: 2.65; lr: 1.00000; 44397/796 tok/s;   3386 sec
[2019-03-14 14:44:48,215 INFO] Step 5400/150000; acc:  46.19; ppl: 14.20; xent: 2.65; lr: 1.00000; 43732/740 tok/s;   3418 sec
[2019-03-14 14:45:20,534 INFO] Step 5450/150000; acc:  47.02; ppl: 14.26; xent: 2.66; lr: 1.00000; 43583/746 tok/s;   3451 sec
[2019-03-14 14:45:50,764 INFO] Step 5500/150000; acc:  47.35; ppl: 13.78; xent: 2.62; lr: 1.00000; 44067/799 tok/s;   3481 sec
[2019-03-14 14:46:19,710 INFO] Step 5550/150000; acc:  47.10; ppl: 14.51; xent: 2.67; lr: 1.00000; 44202/829 tok/s;   3510 sec
[2019-03-14 14:46:52,268 INFO] Step 5600/150000; acc:  46.55; ppl: 14.62; xent: 2.68; lr: 1.00000; 44285/743 tok/s;   3542 sec
[2019-03-14 14:47:22,933 INFO] Step 5650/150000; acc:  47.38; ppl: 13.83; xent: 2.63; lr: 1.00000; 44627/778 tok/s;   3573 sec
[2019-03-14 14:47:53,102 INFO] Step 5700/150000; acc:  46.57; ppl: 13.87; xent: 2.63; lr: 1.00000; 44410/794 tok/s;   3603 sec
[2019-03-14 14:48:24,383 INFO] Step 5750/150000; acc:  47.36; ppl: 13.56; xent: 2.61; lr: 1.00000; 43707/760 tok/s;   3634 sec
[2019-03-14 14:48:55,217 INFO] Step 5800/150000; acc:  47.41; ppl: 13.73; xent: 2.62; lr: 1.00000; 44107/775 tok/s;   3665 sec
[2019-03-14 14:49:27,118 INFO] Step 5850/150000; acc:  47.63; ppl: 13.32; xent: 2.59; lr: 1.00000; 44374/751 tok/s;   3697 sec
[2019-03-14 14:49:55,991 INFO] Step 5900/150000; acc:  47.17; ppl: 14.06; xent: 2.64; lr: 1.00000; 44680/830 tok/s;   3726 sec
[2019-03-14 14:50:27,186 INFO] Step 5950/150000; acc:  47.42; ppl: 13.56; xent: 2.61; lr: 1.00000; 43910/776 tok/s;   3757 sec
[2019-03-14 14:50:57,630 INFO] Step 6000/150000; acc:  47.35; ppl: 13.60; xent: 2.61; lr: 1.00000; 44265/783 tok/s;   3788 sec
[2019-03-14 14:51:27,909 INFO] Step 6050/150000; acc:  46.91; ppl: 13.96; xent: 2.64; lr: 1.00000; 44214/794 tok/s;   3818 sec
[2019-03-14 14:51:59,079 INFO] Step 6100/150000; acc:  47.12; ppl: 13.59; xent: 2.61; lr: 1.00000; 44549/767 tok/s;   3849 sec
[2019-03-14 14:52:31,123 INFO] Step 6150/150000; acc:  47.11; ppl: 13.77; xent: 2.62; lr: 1.00000; 43278/756 tok/s;   3881 sec
[2019-03-14 14:53:01,361 INFO] Step 6200/150000; acc:  47.73; ppl: 12.76; xent: 2.55; lr: 1.00000; 44236/784 tok/s;   3911 sec
[2019-03-14 14:53:32,237 INFO] Step 6250/150000; acc:  48.05; ppl: 13.15; xent: 2.58; lr: 1.00000; 43319/767 tok/s;   3942 sec
[2019-03-14 14:54:02,145 INFO] Step 6300/150000; acc:  47.54; ppl: 13.43; xent: 2.60; lr: 1.00000; 45122/791 tok/s;   3972 sec
[2019-03-14 14:54:34,522 INFO] Step 6350/150000; acc:  47.65; ppl: 13.50; xent: 2.60; lr: 1.00000; 42976/747 tok/s;   4005 sec
[2019-03-14 14:55:04,745 INFO] Step 6400/150000; acc:  47.31; ppl: 13.89; xent: 2.63; lr: 1.00000; 45007/794 tok/s;   4035 sec
[2019-03-14 14:55:36,302 INFO] Step 6450/150000; acc:  48.34; ppl: 12.69; xent: 2.54; lr: 1.00000; 43596/754 tok/s;   4066 sec
[2019-03-14 14:56:05,796 INFO] Step 6500/150000; acc:  47.47; ppl: 13.75; xent: 2.62; lr: 1.00000; 44908/817 tok/s;   4096 sec
[2019-03-14 14:56:36,379 INFO] Step 6550/150000; acc:  47.40; ppl: 13.48; xent: 2.60; lr: 1.00000; 44387/792 tok/s;   4126 sec
[2019-03-14 14:57:07,575 INFO] Step 6600/150000; acc:  48.44; ppl: 12.81; xent: 2.55; lr: 1.00000; 44208/762 tok/s;   4158 sec
[2019-03-14 14:57:39,869 INFO] Step 6650/150000; acc:  47.78; ppl: 13.08; xent: 2.57; lr: 1.00000; 43612/740 tok/s;   4190 sec
[2019-03-14 14:58:08,576 INFO] Step 6700/150000; acc:  48.42; ppl: 12.67; xent: 2.54; lr: 1.00000; 44611/828 tok/s;   4219 sec
